model,scenario,variable,year,version,filename,filesize,download_url,modified_date
NorESM2-MM,ssp245,tasmax,2034,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2034.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2034.nc,2021-11-03T19:36:17.511Z
NorESM2-MM,ssp245,tasmax,2035,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2035.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2035.nc,2021-11-03T19:36:25.348Z
NorESM2-MM,ssp245,tasmax,2036,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2036.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2036.nc,2021-11-03T19:36:33.450Z
NorESM2-MM,ssp245,tasmax,2037,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2037.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2037.nc,2021-11-03T19:36:41.503Z
NorESM2-MM,ssp245,tasmax,2038,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2038.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2038.nc,2021-11-03T19:36:49.683Z
NorESM2-MM,ssp245,tasmax,2039,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2039.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2039.nc,2021-11-03T19:36:57.653Z
NorESM2-MM,ssp245,tasmax,2040,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2040.nc,245.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2040.nc,2021-11-03T19:37:05.777Z
NorESM2-MM,ssp245,tasmax,2041,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2041.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2041.nc,2021-11-03T19:37:13.669Z
NorESM2-MM,ssp245,tasmax,2042,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2042.nc,244.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2042.nc,2021-11-03T19:37:21.572Z
NorESM2-MM,ssp245,tasmax,2043,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2043.nc,244.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2043.nc,2021-11-03T19:37:29.415Z
NorESM2-MM,ssp245,tasmax,2044,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2044.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2044.nc,2021-11-03T19:37:37.174Z
NorESM2-MM,ssp245,tasmax,2045,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2045.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2045.nc,2021-11-03T19:37:45.597Z
NorESM2-MM,ssp245,tasmax,2046,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2046.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2046.nc,2021-11-03T19:37:53.492Z
NorESM2-MM,ssp245,tasmax,2047,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2047.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2047.nc,2021-11-03T19:38:01.336Z
NorESM2-MM,ssp245,tasmax,2048,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2048.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2048.nc,2021-11-03T19:38:09.108Z
NorESM2-MM,ssp245,tasmax,2049,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2049.nc,245.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2049.nc,2021-11-03T19:38:16.896Z
NorESM2-MM,ssp245,tasmax,2050,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2050.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2050.nc,2021-11-03T19:38:24.670Z
NorESM2-MM,ssp245,tasmax,2051,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2051.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2051.nc,2021-11-03T19:38:32.505Z
NorESM2-MM,ssp245,tasmax,2052,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2052.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2052.nc,2021-11-03T19:38:40.276Z
NorESM2-MM,ssp245,tasmax,2053,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2053.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2053.nc,2021-11-03T19:38:48.140Z
NorESM2-MM,ssp245,tasmax,2054,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2054.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2054.nc,2021-11-03T19:38:56.131Z
NorESM2-MM,ssp245,tasmax,2055,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2055.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2055.nc,2021-11-03T19:39:04.089Z
NorESM2-MM,ssp245,tasmax,2056,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2056.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2056.nc,2021-11-03T19:39:12.077Z
NorESM2-MM,ssp245,tasmax,2057,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2057.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2057.nc,2021-11-03T19:39:19.949Z
NorESM2-MM,ssp245,tasmax,2058,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2058.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2058.nc,2021-11-03T19:39:28.084Z
NorESM2-MM,ssp245,tasmax,2059,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2059.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2059.nc,2021-11-03T19:39:35.807Z
NorESM2-MM,ssp245,tasmax,2060,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2060.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2060.nc,2021-11-03T19:39:43.646Z
NorESM2-MM,ssp245,tasmax,2061,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2061.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2061.nc,2021-11-03T19:39:51.443Z
NorESM2-MM,ssp245,tasmax,2062,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2062.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2062.nc,2021-11-03T19:39:59.263Z
NorESM2-MM,ssp245,tasmax,2063,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2063.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2063.nc,2021-11-03T19:40:07.125Z
NorESM2-MM,ssp245,tasmax,2064,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2064.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2064.nc,2021-11-03T19:40:14.967Z
NorESM2-MM,ssp245,tasmax,2065,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2065.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2065.nc,2021-11-03T19:40:23.141Z
NorESM2-MM,ssp245,tasmax,2066,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2066.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2066.nc,2021-11-03T19:40:30.965Z
NorESM2-MM,ssp245,tasmax,2067,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2067.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2067.nc,2021-11-03T19:40:38.969Z
NorESM2-MM,ssp245,tasmax,2068,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2068.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2068.nc,2021-11-03T19:40:46.855Z
NorESM2-MM,ssp245,tasmax,2069,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2069.nc,244.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2069.nc,2021-11-03T19:40:54.846Z
NorESM2-MM,ssp245,tasmax,2070,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2070.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2070.nc,2021-11-03T19:41:02.978Z
NorESM2-MM,ssp245,tasmax,2071,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2071.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2071.nc,2021-11-03T19:41:10.767Z
NorESM2-MM,ssp245,tasmax,2072,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2072.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2072.nc,2021-11-03T19:41:18.535Z
NorESM2-MM,ssp245,tasmax,2073,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2073.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2073.nc,2021-11-03T19:41:26.501Z
NorESM2-MM,ssp245,tasmax,2074,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2074.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2074.nc,2021-11-03T19:41:34.452Z
NorESM2-MM,ssp245,tasmax,2075,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2075.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2075.nc,2021-11-03T19:41:42.342Z
NorESM2-MM,ssp245,tasmax,2076,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2076.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2076.nc,2021-11-03T19:41:50.686Z
NorESM2-MM,ssp245,tasmax,2077,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2077.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2077.nc,2021-11-03T19:41:58.627Z
NorESM2-MM,ssp245,tasmax,2078,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2078.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2078.nc,2021-11-03T19:42:06.815Z
NorESM2-MM,ssp245,tasmax,2079,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2079.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2079.nc,2021-11-03T19:42:14.757Z
NorESM2-MM,ssp245,tasmax,2080,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2080.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2080.nc,2021-11-03T19:42:22.567Z
NorESM2-MM,ssp245,tasmax,2081,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2081.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2081.nc,2021-11-03T19:42:30.641Z
NorESM2-MM,ssp245,tasmax,2082,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2082.nc,244.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2082.nc,2021-11-03T19:42:38.429Z
NorESM2-MM,ssp245,tasmax,2083,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2083.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2083.nc,2021-11-03T19:42:46.515Z
NorESM2-MM,ssp245,tasmax,2084,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2084.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2084.nc,2021-11-03T19:42:54.477Z
NorESM2-MM,ssp245,tasmax,2085,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2085.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2085.nc,2021-11-03T19:43:02.602Z
NorESM2-MM,ssp245,tasmax,2086,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2086.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2086.nc,2021-11-03T19:43:10.575Z
NorESM2-MM,ssp245,tasmax,2087,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2087.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2087.nc,2021-11-03T19:43:18.438Z
NorESM2-MM,ssp245,tasmax,2088,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2088.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2088.nc,2021-11-03T19:43:26.413Z
NorESM2-MM,ssp245,tasmax,2089,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2089.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2089.nc,2021-11-03T19:43:34.293Z
NorESM2-MM,ssp245,tasmax,2090,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2090.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2090.nc,2021-11-03T19:43:42.136Z
NorESM2-MM,ssp245,tasmax,2091,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2091.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2091.nc,2021-11-03T19:43:49.963Z
NorESM2-MM,ssp245,tasmax,2092,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2092.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2092.nc,2021-11-03T19:43:57.973Z
NorESM2-MM,ssp245,tasmax,2093,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2093.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2093.nc,2021-11-03T19:44:05.739Z
NorESM2-MM,ssp245,tasmax,2094,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2094.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2094.nc,2021-11-03T19:44:13.657Z
NorESM2-MM,ssp245,tasmax,2095,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2095.nc,244.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2095.nc,2021-11-03T19:44:21.526Z
NorESM2-MM,ssp245,tasmax,2096,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2096.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2096.nc,2021-11-03T19:44:29.297Z
NorESM2-MM,ssp245,tasmax,2097,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2097.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2097.nc,2021-11-03T19:44:37.220Z
NorESM2-MM,ssp245,tasmax,2098,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2098.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2098.nc,2021-11-03T19:44:45.126Z
NorESM2-MM,ssp245,tasmax,2099,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2099.nc,244.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2099.nc,2021-11-03T19:44:53Z
NorESM2-MM,ssp245,tasmax,2100,no_version,tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2100.nc,244.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/tasmax/tasmax_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2100.nc,2021-11-03T19:45:01.545Z
NorESM2-MM,ssp245,sfcWind,2015,no_version,sfcWind_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2015.nc,306.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/NorESM2-MM/ssp245/r1i1p1f1/sfcWind/sfcWind_day_NorESM2-MM_ssp245_r1i1p1f1_gn_2015.nc,2021-11-03T18:43:00.352Z
